log_duration,log_src_bytes,log_dst_bytes
0.0,10.906707991398342,9.025816391627028
0.0,5.327876168789581,5.537334267018537
0.0,0.0,0.0
0.0,5.786897381366708,6.625392368007956
0.0,0.0,0.0
0.0,5.4510384535657,5.267858159063328
1.6094379124341003,6.787844982309579,5.7899601708972535
0.0,5.768320995793772,8.141189793457691
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.997212273764115,9.40442579569038
0.6931471805599453,7.280697195384741,5.802118375377063
0.0,10.906707991398342,9.025816391627028
0.0,5.4638318050256105,7.5443321080536885
3.258096538021482,0.0,0.0
0.0,0.0,0.0
0.0,5.703782474656201,7.340186835320115
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.472270673671475,5.488937726156687
0.0,0.0,0.0
8.022240916806537,4.990432586778736,4.663439094112067
0.0,0.0,0.0
7.191429330036379,4.990432586778736,4.663439094112067
0.0,5.313205979041787,7.562161631225652
0.0,0.0,0.0
0.0,5.950642552587727,0.0
0.0,5.846438775057725,7.720905251936779
0.0,5.631211781821365,8.786762208441091
0.0,0.0,0.0
0.0,5.2832037287379885,9.68930374259339
0.0,0.0,0.0
0.0,5.627621113690637,7.720461694599722
0.0,5.318119993844216,6.361302477572996
0.0,0.0,0.0
6.7580945044277305,4.997212273764115,4.663439094112067
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.908082938168931,8.556413904569519
0.0,0.0,0.0
0.0,5.552959584921617,10.045507812556558
0.0,2.1972245773362196,0.0
0.0,3.8066624897703196,3.8066624897703196
0.0,4.859812404361672,3.8066624897703196
0.0,5.541263545158426,6.261491684321042
0.0,5.420534999272286,10.043119051621321
0.0,6.654152520183219,5.805134968916488
6.16541785423142,5.752572638825633,5.58724865840025
0.0,0.0,0.0
2.1972245773362196,6.26530121273771,5.817111159963204
0.0,0.0,0.0
0.0,0.6931471805599453,0.0
0.0,5.365976015021851,10.527498994261212
0.0,5.25227342804663,9.06589246761031
0.0,0.0,0.0
0.0,3.367295829986474,0.0
0.0,0.0,0.0
3.332204510175204,6.97354301952014,8.033334015880062
0.0,4.844187086458591,3.8066624897703196
0.0,5.811140992976701,7.843064016692054
0.0,0.0,0.0
0.0,8.410053315858335,0.0
0.0,0.0,0.0
0.0,10.906707991398342,9.025816391627028
0.0,5.480638923341991,5.545177444479562
0.0,0.0,0.0
1.0986122886681098,7.138073034044347,5.886104031450156
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.7612001156935624,4.189654742026425
0.0,5.41610040220442,7.147559271189454
0.0,5.44673737166631,8.075893630298857
8.53030683056162,4.997212273764115,4.663439094112067
0.0,3.8066624897703196,4.290459441148391
0.0,5.214935757608986,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.836281906951478,5.19295685089021
0.0,2.6390573296152584,3.713572066704308
0.0,5.455321115357702,8.468002947225466
0.0,3.4339872044851463,0.0
0.0,0.0,0.0
0.0,5.631211781821365,8.98205864280585
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.472270673671475,8.555259392222693
0.0,5.71042701737487,7.900636613018005
0.0,5.5093883366279774,8.100464891029363
0.0,5.442417710521793,9.431241410737613
0.0,3.8501476017100584,4.418840607796598
7.593877844605118,4.997212273764115,4.663439094112067
0.0,0.0,0.0
0.0,6.464588303689961,0.0
0.0,3.367295829986474,0.0
0.0,0.0,0.0
0.0,4.418840607796598,0.6931471805599453
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.8501476017100584,4.394449154672439
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.932245187448011,5.846438775057725
0.0,0.0,0.0
1.791759469228055,4.663439094112067,4.990432586778736
0.0,5.814130531825066,0.0
0.0,0.0,0.0
0.0,3.4339872044851463,0.0
0.0,6.960347729101308,5.799092654460526
0.0,3.8501476017100584,4.875197323201151
0.0,3.828641396489095,4.787491742782046
0.6931471805599453,7.3395376954076745,5.981414211254481
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.883322388488279,7.472500744737558
0.0,3.8066624897703196,4.897839799950911
0.0,5.645446897643238,7.113142108707088
0.0,5.780743515792329,7.31986492980897
0.0,4.663439094112067,4.663439094112067
0.0,5.389071729816501,5.883322388488279
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.799092654460526,5.717027701406222
0.0,6.670766320845874,5.796057750765372
0.0,5.7430031878094825,8.432070937999402
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.58351893845611,4.875197323201151
0.0,6.940222469119639,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0943445622221,0.0
0.0,0.0,0.0
0.0,5.424950017481403,6.930494765951626
0.0,5.318119993844216,7.653969180478774
2.1972245773362196,7.841885928984623,5.811140992976701
0.0,6.940222469119639,0.0
0.0,5.793013608384144,8.81314100828505
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,10.906707991398342,9.025816391627028
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.367295829986474,0.0
0.0,2.1972245773362196,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6931471805599453,6.638567789166521,5.817111159963204
0.0,0.0,0.0
0.0,5.730099782973574,9.028818495352793
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.4680601411351315,8.890548245606167
0.0,5.5093883366279774,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.707110264748875,9.475700145423472
0.0,5.541263545158426,5.968707559985366
8.657650544111494,4.997212273764115,4.663439094112067
0.0,0.0,0.0
9.764225485202621,0.6931471805599453,0.0
0.0,5.814130531825066,0.0
0.6931471805599453,0.0,0.0
3.4657359027997265,7.108244139731541,8.125926802707886
0.0,0.0,0.0
0.0,2.1972245773362196,0.0
0.0,5.703782474656201,5.676753802268282
0.0,7.536363938404511,0.0
0.0,7.171656822768514,5.817111159963204
9.964770780953026,0.6931471805599453,0.0
0.0,3.784189633918261,4.890349128221754
0.0,6.940222469119639,0.0
0.0,0.0,0.0
0.0,5.802118375377063,5.54907608489522
0.0,0.0,0.0
0.0,5.713732805509369,8.922391597295857
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.652489180268651,5.730099782973574
0.0,0.0,0.0
0.0,2.5649493574615367,0.0
0.0,5.476463551931511,5.6240175061873385
0.6931471805599453,7.085901464365611,6.180016653652572
0.0,8.795127912413138,0.0
0.0,2.5649493574615367,0.0
1.0986122886681098,7.2813856635702825,5.802118375377063
1.0986122886681098,14.601519468775356,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.484796933490655,6.618738983517219
0.0,0.0,0.0
0.0,3.7612001156935624,3.7612001156935624
0.0,0.0,0.0
0.0,5.820082930352362,7.166265974133638
1.3862943611198906,9.344608992781216,7.232733136177615
0.0,0.0,0.0
0.0,5.278114659230517,8.469891918298224
0.0,6.248042874508429,1.6094379124341003
0.0,5.659482215759621,8.158229916959494
0.0,0.0,0.0
0.0,5.375278407684165,6.968850378341948
0.0,5.2832037287379885,7.198931240688173
1.791759469228055,6.583409222158765,5.814130531825066
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.3706380281276624,8.154212694914229
0.0,0.0,0.0
0.0,5.4510384535657,7.669028288589683
0.0,5.41610040220442,7.486613313139955
0.0,2.1972245773362196,0.0
